Date_Of_Stop,work_zone,vehicle_type,vehicle_year,vehicle_color,race,gender,driver_state,speed,speed_limit,speed_over,percentage_over_limit,hour_of_day
12/20/2017,No,02 - Automobile,2014,BLUE,HISPANIC,M,DC,39,30,9,30,15
12/20/2017,No,02 - Automobile,2014,BLUE,HISPANIC,M,DC,56,40,16,40,7
12/20/2017,No,02 - Automobile,2014,BLUE,HISPANIC,M,DC,58,40,18,45,7
12/20/2017,No,02 - Automobile,2015,BLUE,BLACK,M,MD,54,35,19,54.28571,8
12/20/2017,No,02 - Automobile,2015,BLUE,BLACK,M,MD,54,35,19,54.28571,9
12/20/2017,No,02 - Automobile,2015,BLUE,BLACK,M,MD,54,35,19,54.28571,9
12/20/2017,No,02 - Automobile,2017,BLUE,WHITE,M,MD,59,30,29,96.66667,8
12/20/2017,No,02 - Automobile,2009,BLACK,WHITE,M,VA,59,30,29,96.66667,9
12/20/2017,No,02 - Automobile,2013,BLACK,HISPANIC,M,MD,39,30,9,30,9
12/20/2017,No,02 - Automobile,2012,N/A,BLACK,F,MD,42,25,17,68,8
12/20/2017,No,05 - Light Duty Truck,2016,WHITE,OTHER,M,MD,43,25,18,72,8
12/20/2017,No,05 - Light Duty Truck,2016,WHITE,OTHER,M,MD,47,25,22,88,8
12/20/2017,No,02 - Automobile,2017,SILVER,OTHER,M,MD,49,40,9,22.5,11
12/20/2017,No,02 - Automobile,2009,N/A,HISPANIC,F,MD,49,40,9,22.5,11
12/20/2017,No,02 - Automobile,1999,GREEN,BLACK,M,MD,49,40,9,22.5,11
12/20/2017,No,02 - Automobile,1999,GREEN,BLACK,M,MD,55,40,15,37.5,11
12/20/2017,No,02 - Automobile,1998,RED,BLACK,M,MD,55,40,15,37.5,11
12/20/2017,No,02 - Automobile,1999,SILVER,BLACK,M,MD,49,40,9,22.5,11
12/20/2017,No,02 - Automobile,1999,SILVER,BLACK,M,MD,56,40,16,40,11
12/20/2017,No,02 - Automobile,2005,BLACK,WHITE,F,MD,49,40,9,22.5,16
12/20/2017,No,02 - Automobile,2017,BLACK,WHITE,M,MD,49,40,9,22.5,16
12/20/2017,No,02 - Automobile,2005,SILVER,BLACK,M,MD,60,40,20,50,17
12/20/2017,No,02 - Automobile,2007,GRAY,HISPANIC,M,MD,62,40,22,55,17
12/20/2017,No,02 - Automobile,2007,GRAY,HISPANIC,M,MD,60,40,20,50,15
12/20/2017,No,02 - Automobile,2015,SILVER,BLACK,M,MD,60,45,15,33.33333,12
12/20/2017,No,02 - Automobile,2016,WHITE,OTHER,M,MD,60,35,25,71.42857,3
12/20/2017,No,02 - Automobile,2016,WHITE,OTHER,M,MD,60,40,20,50,21
12/20/2017,No,02 - Automobile,2016,WHITE,OTHER,M,MD,46,30,16,53.33333,21
12/20/2017,No,02 - Automobile,2015,RED,OTHER,M,VA,49,30,19,63.33333,22
12/20/2017,No,02 - Automobile,2003,WHITE,HISPANIC,M,MD,50,30,20,66.66667,22
12/20/2017,No,02 - Automobile,2009,RED,BLACK,F,MD,65,40,25,62.5,19
12/20/2017,No,02 - Automobile,2009,RED,BLACK,F,MD,44,35,9,25.71429,23
12/20/2017,No,02 - Automobile,2009,RED,BLACK,F,MD,70,55,15,27.27273,18
12/20/2017,No,02 - Automobile,2009,RED,BLACK,F,MD,64,45,19,42.22222,15
12/20/2017,No,02 - Automobile,2009,RED,BLACK,F,MD,57,45,12,26.66667,15
12/20/2017,No,02 - Automobile,2009,RED,BLACK,F,MD,62,45,17,37.77778,16
12/20/2017,No,02 - Automobile,2009,RED,BLACK,F,MD,59,45,14,31.11111,16
12/20/2017,No,02 - Automobile,2009,RED,BLACK,F,MD,59,45,14,31.11111,16
12/20/2017,No,02 - Automobile,2009,RED,BLACK,F,MD,59,45,14,31.11111,16
12/20/2017,No,02 - Automobile,2009,RED,BLACK,F,MD,62,45,17,37.77778,16
12/20/2017,No,02 - Automobile,2009,RED,BLACK,F,MD,34,25,9,36,22
12/20/2017,No,02 - Automobile,2009,RED,BLACK,F,MD,34,25,9,36,23
12/20/2017,No,02 - Automobile,2009,RED,BLACK,F,MD,54,45,9,20,15
12/20/2017,No,02 - Automobile,2009,RED,BLACK,F,MD,62,45,17,37.77778,15
12/20/2017,No,02 - Automobile,2009,RED,BLACK,F,MD,54,45,9,20,16
12/20/2017,No,02 - Automobile,2009,RED,BLACK,F,MD,39,30,9,30,21
12/20/2017,No,02 - Automobile,2005,BLUE,HISPANIC,M,MD,39,30,9,30,22
12/20/2017,No,02 - Automobile,2005,BLUE,HISPANIC,M,MD,60,40,20,50,4
12/20/2017,No,02 - Automobile,2011,"GREEN, DK",HISPANIC,M,MD,54,45,9,20,1
12/20/2017,No,02 - Automobile,2015,RED,WHITE,F,FL,54,45,9,20,1
12/20/2017,No,02 - Automobile,2014,WHITE,BLACK,F,MD,34,25,9,36,21
12/20/2017,No,02 - Automobile,2014,WHITE,BLACK,F,MD,80,55,25,45.45455,4
12/20/2017,No,02 - Automobile,2014,WHITE,BLACK,F,MD,50,40,10,25,0
12/20/2017,No,02 - Automobile,2014,WHITE,BLACK,F,MD,64,55,9,16.36364,20
12/20/2017,No,02 - Automobile,2014,WHITE,BLACK,F,MD,70,40,30,75,1
12/20/2017,No,02 - Automobile,2014,WHITE,BLACK,F,MD,57,40,17,42.5,19
12/20/2017,No,02 - Automobile,2013,BLACK,BLACK,M,MD,39,30,9,30,17
12/20/2017,No,02 - Automobile,2013,BLACK,BLACK,M,MD,39,30,9,30,18
12/20/2017,No,02 - Automobile,2013,BLACK,BLACK,M,MD,60,35,25,71.42857,2
12/19/2017,No,02 - Automobile,2013,BLACK,BLACK,F,MD,46,30,16,53.33333,18
12/19/2017,No,02 - Automobile,2015,SILVER,BLACK,M,MD,47,30,17,56.66667,22
12/19/2017,No,02 - Automobile,2010,SILVER,WHITE,F,MD,68,40,28,70,21
12/19/2017,No,02 - Automobile,2006,SILVER,WHITE,F,MD,67,40,27,67.5,22
12/19/2017,No,02 - Automobile,2007,RED,BLACK,F,MD,44,35,9,25.71429,22
12/19/2017,No,02 - Automobile,2007,BLUE,OTHER,M,MD,93,55,38,69.09091,9
12/19/2017,No,02 - Automobile,2007,RED,BLACK,F,MD,49,30,19,63.33333,22
12/19/2017,No,02 - Automobile,2016,GOLD,WHITE,F,MD,60,45,15,33.33333,15
12/19/2017,No,02 - Automobile,2001,RED,HISPANIC,M,MD,74,55,19,34.54545,5
12/19/2017,No,02 - Automobile,2010,BLACK,BLACK,M,MD,49,40,9,22.5,13
12/19/2017,No,05 - Light Duty Truck,2001,SILVER,WHITE,F,MD,54,45,9,20,10
12/19/2017,No,02 - Automobile,2011,"BLUE, DARK",ASIAN,F,MD,64,45,19,42.22222,11
12/19/2017,No,02 - Automobile,2011,"BLUE, DARK",ASIAN,F,MD,54,45,9,20,11
12/19/2017,No,02 - Automobile,2017,BLACK,HISPANIC,M,MD,49,40,9,22.5,8
12/19/2017,No,02 - Automobile,2017,BLACK,WHITE,M,MD,51,30,21,70,22
12/19/2017,No,02 - Automobile,2014,GRAY,WHITE,M,MD,64,55,9,16.36364,5
12/19/2017,No,02 - Automobile,2014,GRAY,WHITE,M,MD,49,40,9,22.5,6
12/19/2017,No,02 - Automobile,2013,WHITE,BLACK,M,MD,49,40,9,22.5,7
12/19/2017,No,02 - Automobile,2017,RED,OTHER,M,MD,69,60,9,15,13
12/19/2017,No,02 - Automobile,2003,WHITE,BLACK,M,MD,85,55,30,54.54545,12
12/19/2017,No,02 - Automobile,2014,BLACK,HISPANIC,M,MD,49,40,9,22.5,21
12/19/2017,No,02 - Automobile,2010,GRAY,WHITE,M,MD,70,45,25,55.55556,9
12/19/2017,No,02 - Automobile,2010,GRAY,WHITE,M,MD,44,35,9,25.71429,11
12/19/2017,No,02 - Automobile,2015,BLACK,WHITE,F,MD,44,35,9,25.71429,12
12/19/2017,No,02 - Automobile,2017,WHITE,HISPANIC,M,MD,44,35,9,25.71429,12
12/19/2017,No,02 - Automobile,2004,BLACK,WHITE,M,MD,44,35,9,25.71429,12
12/19/2017,No,02 - Automobile,2004,BLACK,WHITE,M,MD,44,35,9,25.71429,13
12/19/2017,No,02 - Automobile,2004,BLACK,WHITE,M,MD,49,40,9,22.5,17
12/19/2017,No,02 - Automobile,2004,"BLUE, LIGHT",BLACK,F,MD,85,55,30,54.54545,22
12/19/2017,No,02 - Automobile,2001,"BLUE, DARK",BLACK,F,MD,50,30,20,66.66667,23
12/19/2017,No,02 - Automobile,2007,WHITE,WHITE,M,MD,49,30,19,63.33333,23
12/19/2017,No,02 - Automobile,2008,GOLD,BLACK,M,MD,47,30,17,56.66667,23
12/19/2017,No,02 - Automobile,2007,WHITE,WHITE,M,MD,45,30,15,50,0
12/19/2017,No,28 - Other,2007,N/A,BLACK,M,MD,54,45,9,20,9
12/19/2017,No,02 - Automobile,2002,SILVER,WHITE,F,MD,47,30,17,56.66667,15
12/19/2017,No,02 - Automobile,2004,SILVER,WHITE,F,MD,46,35,11,31.42857,22
12/19/2017,No,02 - Automobile,2004,SILVER,WHITE,F,MD,75,40,35,87.5,19
12/19/2017,No,02 - Automobile,2007,SILVER,OTHER,M,MD,62,40,22,55,20
12/19/2017,No,02 - Automobile,2003,WHITE,HISPANIC,M,MD,63,40,23,57.5,22
12/19/2017,No,02 - Automobile,2003,WHITE,HISPANIC,M,MD,44,35,9,25.71429,18
12/19/2017,No,02 - Automobile,2003,WHITE,HISPANIC,M,MD,49,40,9,22.5,21
12/19/2017,No,02 - Automobile,2003,WHITE,HISPANIC,M,MD,57,40,17,42.5,7
12/19/2017,No,02 - Automobile,2003,WHITE,HISPANIC,M,MD,49,40,9,22.5,8
12/19/2017,No,02 - Automobile,2003,WHITE,HISPANIC,M,MD,49,40,9,22.5,9
12/19/2017,No,02 - Automobile,2001,WHITE,BLACK,M,MD,54,45,9,20,16
12/19/2017,No,02 - Automobile,2012,WHITE,ASIAN,F,MD,80,60,20,33.33333,22
12/19/2017,No,02 - Automobile,2001,WHITE,BLACK,M,MD,69,60,9,15,6
12/19/2017,No,02 - Automobile,2012,WHITE,ASIAN,F,MD,54,45,9,20,21
12/19/2017,No,02 - Automobile,1997,RED,BLACK,M,MD,75,45,30,66.66667,20
12/19/2017,No,02 - Automobile,2001,WHITE,BLACK,M,MD,39,30,9,30,13
12/19/2017,No,02 - Automobile,1997,RED,BLACK,M,MD,39,30,9,30,14
12/19/2017,No,02 - Automobile,2012,WHITE,ASIAN,F,MD,55,30,25,83.33333,14
12/19/2017,No,02 - Automobile,2001,WHITE,BLACK,M,MD,37,30,7,23.33333,23
12/19/2017,No,02 - Automobile,2001,WHITE,BLACK,M,MD,55,35,20,57.14286,23
12/19/2017,No,02 - Automobile,2001,WHITE,BLACK,M,MD,98,55,43,78.18182,23
12/19/2017,No,02 - Automobile,2012,WHITE,ASIAN,F,MD,55,25,30,120,5
12/19/2017,No,02 - Automobile,2016,WHITE,BLACK,M,MD,34,25,9,36,5
12/19/2017,No,02 - Automobile,2017,"GREEN, DK",BLACK,M,MD,34,25,9,36,6
12/19/2017,No,02 - Automobile,2006,WHITE,HISPANIC,M,MD,34,25,9,36,6
12/19/2017,No,02 - Automobile,2006,WHITE,HISPANIC,M,MD,70,50,20,40,23
12/19/2017,No,02 - Automobile,2006,WHITE,HISPANIC,M,MD,70,50,20,40,23
12/19/2017,No,02 - Automobile,2006,WHITE,HISPANIC,M,MD,49,40,9,22.5,7
12/19/2017,No,02 - Automobile,2006,WHITE,HISPANIC,M,MD,55,40,15,37.5,7
12/19/2017,No,02 - Automobile,2006,WHITE,HISPANIC,M,MD,76,55,21,38.18182,14
12/19/2017,No,02 - Automobile,2006,WHITE,HISPANIC,M,MD,80,55,25,45.45455,13
12/19/2017,No,02 - Automobile,2006,WHITE,HISPANIC,M,MD,72,50,22,44,7
12/19/2017,No,02 - Automobile,2006,WHITE,HISPANIC,M,MD,64,45,19,42.22222,22
12/19/2017,No,02 - Automobile,2015,WHITE,BLACK,M,MD,39,30,9,30,18
12/19/2017,No,02 - Automobile,2015,WHITE,BLACK,M,MD,39,30,9,30,7
12/19/2017,No,02 - Automobile,2015,WHITE,BLACK,M,MD,39,30,9,30,7
12/19/2017,No,02 - Automobile,2015,WHITE,BLACK,M,MD,39,30,9,30,8
12/19/2017,No,02 - Automobile,2001,"GREEN, DK",WHITE,M,MD,49,35,14,40,22
12/19/2017,No,02 - Automobile,2008,BLUE,WHITE,M,VA,52,35,17,48.57143,23
12/19/2017,No,02 - Automobile,2014,BLACK,BLACK,M,MD,50,35,15,42.85714,23
12/19/2017,No,02 - Automobile,2014,BLACK,BLACK,M,MD,64,55,9,16.36364,8
12/19/2017,No,02 - Automobile,1999,SILVER,OTHER,M,MD,44,35,9,25.71429,12
12/19/2017,No,02 - Automobile,2009,SILVER,HISPANIC,F,MD,45,35,10,28.57143,13
12/19/2017,No,02 - Automobile,2015,SILVER,BLACK,M,MD,39,30,9,30,8
12/19/2017,No,02 - Automobile,2015,SILVER,BLACK,M,MD,64,55,9,16.36364,10
12/19/2017,No,02 - Automobile,2007,WHITE,ASIAN,M,VA,64,55,9,16.36364,10
12/19/2017,No,02 - Automobile,2007,WHITE,ASIAN,M,VA,52,40,12,30,9
12/19/2017,No,02 - Automobile,2010,WHITE,BLACK,M,MD,52,40,12,30,9
12/19/2017,No,02 - Automobile,2001,WHITE,WHITE,M,MD,52,40,12,30,9
12/19/2017,No,02 - Automobile,2016,"GREEN, DK",BLACK,M,MD,84,55,29,52.72727,13
12/19/2017,No,02 - Automobile,2016,"GREEN, DK",BLACK,M,MD,81,55,26,47.27273,13
12/19/2017,No,02 - Automobile,2004,GRAY,WHITE,M,MD,49,30,19,63.33333,10
12/19/2017,No,02 - Automobile,2005,TAN,ASIAN,M,MD,39,30,9,30,10
12/19/2017,No,02 - Automobile,2006,MAROON,HISPANIC,M,MD,39,30,9,30,11
12/19/2017,No,28 - Other,2005,N/A,BLACK,M,MD,39,30,9,30,11
12/19/2017,No,05 - Light Duty Truck,2005,GRAY,BLACK,F,MD,59,40,19,47.5,7
12/19/2017,No,02 - Automobile,2014,"BLUE, DARK",WHITE,M,MD,69,50,19,38,8
12/19/2017,No,02 - Automobile,2012,WHITE,WHITE,M,MD,69,50,19,38,8
12/19/2017,No,02 - Automobile,2011,SILVER,WHITE,F,MD,64,55,9,16.36364,9
12/19/2017,No,02 - Automobile,2008,WHITE,BLACK,F,MD,93,55,38,69.09091,9
12/19/2017,No,02 - Automobile,2017,WHITE,BLACK,M,MD,74,55,19,34.54545,9
12/19/2017,No,02 - Automobile,2017,WHITE,BLACK,M,MD,39,30,9,30,8
12/19/2017,No,05 - Light Duty Truck,2011,BLACK,WHITE,F,MD,47,30,17,56.66667,8
12/19/2017,No,02 - Automobile,2008,TAN,BLACK,F,MD,39,30,9,30,8
12/19/2017,No,02 - Automobile,2008,TAN,BLACK,F,MD,49,30,19,63.33333,9
12/19/2017,No,02 - Automobile,2008,TAN,BLACK,F,MD,49,25,24,96,8
12/19/2017,No,02 - Automobile,2008,TAN,BLACK,F,MD,56,40,16,40,11
12/19/2017,No,02 - Automobile,2008,TAN,BLACK,F,MD,55,40,15,37.5,11
12/19/2017,No,02 - Automobile,2008,TAN,BLACK,F,MD,57,40,17,42.5,11
12/19/2017,No,02 - Automobile,2008,TAN,BLACK,F,MD,62,40,22,55,11
12/19/2017,No,02 - Automobile,2013,BLACK,BLACK,F,MD,56,40,16,40,17
12/19/2017,No,02 - Automobile,2008,SILVER,WHITE,M,MD,58,40,18,45,17
12/19/2017,No,02 - Automobile,2003,GRAY,HISPANIC,M,MD,58,40,18,45,17
12/19/2017,No,02 - Automobile,2011,GRAY,OTHER,M,MD,59,40,19,47.5,17
12/19/2017,No,02 - Automobile,2003,GRAY,HISPANIC,M,MD,80,55,25,45.45455,12
12/19/2017,No,02 - Automobile,2011,GRAY,OTHER,M,MD,69,60,9,15,5
12/19/2017,No,02 - Automobile,2003,GRAY,HISPANIC,M,MD,39,30,9,30,5
12/19/2017,No,02 - Automobile,2009,WHITE,WHITE,F,GA,39,30,9,30,5
12/19/2017,No,02 - Automobile,2015,GRAY,WHITE,M,MD,39,30,9,30,6
12/19/2017,No,02 - Automobile,2006,SILVER,HISPANIC,F,MD,82,55,27,49.09091,12
12/19/2017,No,02 - Automobile,2006,SILVER,HISPANIC,F,MD,47,30,17,56.66667,13
12/19/2017,No,02 - Automobile,2009,WHITE,WHITE,F,GA,50,30,20,66.66667,13
12/19/2017,No,05 - Light Duty Truck,2011,N/A,ASIAN,M,MD,51,30,21,70,13
12/19/2017,No,02 - Automobile,2014,RED,HISPANIC,M,MD,50,30,20,66.66667,13
12/19/2017,No,02 - Automobile,2012,BLACK,ASIAN,M,MD,47,30,17,56.66667,9
12/19/2017,No,02 - Automobile,2004,SILVER,WHITE,F,MD,47,30,17,56.66667,9
12/19/2017,No,02 - Automobile,2016,BLACK,BLACK,F,MD,50,30,20,66.66667,10
12/19/2017,No,02 - Automobile,2005,WHITE,HISPANIC,F,MD,42,30,12,40,10
12/19/2017,No,02 - Automobile,2004,SILVER,WHITE,F,MD,100,55,45,81.81818,15
12/19/2017,No,02 - Automobile,2008,BLACK,BLACK,M,MD,55,40,15,37.5,13
12/19/2017,No,02 - Automobile,2008,BLACK,BLACK,M,MD,50,35,15,42.85714,0
12/19/2017,No,02 - Automobile,2017,SILVER,ASIAN,F,DC,69,45,24,53.33333,11
12/19/2017,No,02 - Automobile,2017,SILVER,ASIAN,F,DC,54,45,9,20,11
12/19/2017,No,02 - Automobile,1998,N/A,BLACK,F,DC,39,30,9,30,14
12/19/2017,No,02 - Automobile,2006,WHITE,BLACK,M,MD,69,40,29,72.5,9
12/19/2017,No,02 - Automobile,2008,GOLD,BLACK,M,MD,53,35,18,51.42857,6
12/19/2017,No,02 - Automobile,2006,WHITE,BLACK,M,MD,44,35,9,25.71429,6
12/19/2017,No,02 - Automobile,2018,GRAY,WHITE,M,MD,44,35,9,25.71429,7
12/19/2017,No,02 - Automobile,2004,WHITE,WHITE,M,MD,54,35,19,54.28571,7
12/19/2017,No,02 - Automobile,2004,WHITE,WHITE,M,MD,54,35,19,54.28571,7
12/19/2017,No,02 - Automobile,2004,SILVER,HISPANIC,M,GA,46,30,16,53.33333,8
12/19/2017,No,02 - Automobile,2014,RED,ASIAN,M,MD,58,40,18,45,11
12/19/2017,No,02 - Automobile,2004,SILVER,HISPANIC,M,GA,65,40,25,62.5,11
12/19/2017,No,02 - Automobile,2014,RED,ASIAN,M,MD,55,40,15,37.5,11
12/19/2017,No,02 - Automobile,2006,SILVER,OTHER,M,MD,48,30,18,60,12
12/19/2017,No,05 - Light Duty Truck,2013,SILVER,ASIAN,F,MD,49,30,19,63.33333,12
12/19/2017,No,02 - Automobile,2017,WHITE,HISPANIC,F,MD,50,30,20,66.66667,12
12/19/2017,No,02 - Automobile,2017,WHITE,HISPANIC,F,MD,51,30,21,70,13
12/19/2017,No,02 - Automobile,2007,GRAY,OTHER,M,MD,48,30,18,60,13
12/19/2017,No,02 - Automobile,2012,GRAY,OTHER,M,MD,85,55,30,54.54545,4
12/19/2017,No,02 - Automobile,1992,GRAY,HISPANIC,F,MD,60,40,20,50,4
12/19/2017,No,02 - Automobile,2011,SILVER,WHITE,F,MD,45,35,10,28.57143,23
12/19/2017,No,02 - Automobile,2011,SILVER,WHITE,F,MD,88,55,33,60,21
12/19/2017,No,05 - Light Duty Truck,2014,GRAY,WHITE,M,MD,70,55,15,27.27273,0
12/19/2017,No,02 - Automobile,2014,BLACK,ASIAN,M,MD,74,60,14,23.33333,8
12/19/2017,No,02 - Automobile,2017,WHITE,BLACK,F,MD,69,60,9,15,10
12/19/2017,No,02 - Automobile,2018,BLUE,WHITE,F,MD,69,60,9,15,10
12/19/2017,No,03 - Station Wagon,2018,BLUE,WHITE,F,IN,69,60,9,15,11
12/19/2017,No,03 - Station Wagon,2018,BLUE,WHITE,F,IN,65,55,10,18.18182,19
12/19/2017,No,02 - Automobile,2016,SILVER,HISPANIC,M,MD,34,25,9,36,16
12/19/2017,No,02 - Automobile,2016,SILVER,HISPANIC,M,MD,34,25,9,36,16
12/19/2017,No,02 - Automobile,2014,BLACK,WHITE,M,MD,55,40,15,37.5,22
12/19/2017,No,02 - Automobile,2016,SILVER,HISPANIC,M,MD,39,30,9,30,11
12/19/2017,No,02 - Automobile,2008,SILVER,BLACK,F,MD,60,45,15,33.33333,22
12/19/2017,No,02 - Automobile,2013,SILVER,BLACK,F,MD,51,40,11,27.5,22
12/19/2017,No,05 - Light Duty Truck,2013,MAROON,WHITE,M,MD,34,25,9,36,21
12/19/2017,No,02 - Automobile,2013,"BLUE, LIGHT",WHITE,M,MD,34,25,9,36,21
12/19/2017,No,02 - Automobile,1998,WHITE,HISPANIC,M,MD,65,40,25,62.5,3
12/19/2017,No,02 - Automobile,1998,WHITE,HISPANIC,M,MD,51,30,21,70,10
12/19/2017,No,02 - Automobile,1998,WHITE,HISPANIC,M,MD,44,35,9,25.71429,10
12/19/2017,No,02 - Automobile,1998,WHITE,HISPANIC,M,MD,49,40,9,22.5,23
12/19/2017,No,02 - Automobile,1998,WHITE,HISPANIC,M,MD,56,40,16,40,7
12/19/2017,No,02 - Automobile,1998,WHITE,HISPANIC,M,MD,56,40,16,40,8
12/19/2017,No,02 - Automobile,1998,WHITE,HISPANIC,M,MD,57,40,17,42.5,8
12/19/2017,No,02 - Automobile,1998,WHITE,HISPANIC,M,MD,60,40,20,50,9
12/19/2017,No,02 - Automobile,1998,WHITE,HISPANIC,M,MD,47,30,17,56.66667,10
12/19/2017,No,05 - Light Duty Truck,2001,GOLD,WHITE,F,MD,63,45,18,40,18
12/19/2017,No,02 - Automobile,2001,BLACK,WHITE,M,MD,64,55,9,16.36364,5
12/19/2017,No,02 - Automobile,2005,BLACK,WHITE,M,MD,39,30,9,30,8
12/19/2017,No,02 - Automobile,2003,SILVER,BLACK,F,MD,39,30,9,30,8
12/19/2017,No,05 - Light Duty Truck,2005,GRAY,BLACK,F,MD,39,30,9,30,9
12/19/2017,No,02 - Automobile,2007,GRAY,OTHER,M,MD,39,30,9,30,9
12/19/2017,No,02 - Automobile,2005,RED,ASIAN,M,MD,39,30,9,30,9
12/19/2017,No,02 - Automobile,2006,BLUE,OTHER,F,MD,42,30,12,40,9
12/19/2017,No,05 - Light Duty Truck,2002,MAROON,BLACK,F,MD,49,30,19,63.33333,10
12/19/2017,No,02 - Automobile,2010,SILVER,HISPANIC,M,MD,45,30,15,50,10
12/19/2017,No,02 - Automobile,2010,SILVER,HISPANIC,M,MD,44,30,14,46.66667,10
12/19/2017,No,02 - Automobile,2009,SILVER,WHITE,M,MD,42,30,12,40,10
12/19/2017,No,02 - Automobile,2009,SILVER,WHITE,M,MD,47,30,17,56.66667,10
12/19/2017,No,02 - Automobile,2008,SILVER,WHITE,M,MD,43,30,13,43.33333,11
12/19/2017,No,02 - Automobile,2015,SILVER,HISPANIC,F,MD,43,30,13,43.33333,11
12/19/2017,No,02 - Automobile,2008,SILVER,WHITE,M,MD,56,45,11,24.44444,16
12/19/2017,No,02 - Automobile,2015,SILVER,HISPANIC,F,MD,59,45,14,31.11111,17
12/19/2017,No,02 - Automobile,2015,SILVER,HISPANIC,F,MD,78,55,23,41.81818,5
12/19/2017,No,02 - Automobile,2005,WHITE,HISPANIC,F,VA,60,45,15,33.33333,0
12/19/2017,No,02 - Automobile,2011,GRAY,HISPANIC,F,MD,64,55,9,16.36364,19
12/19/2017,No,02 - Automobile,2017,BLACK,WHITE,F,NJ,44,35,9,25.71429,23
12/19/2017,No,02 - Automobile,2005,SILVER,ASIAN,F,MD,44,35,9,25.71429,0
12/19/2017,No,02 - Automobile,2007,BEIGE,BLACK,M,MD,60,45,15,33.33333,16
12/19/2017,No,05 - Light Duty Truck,2001,GREEN,WHITE,M,MD,63,45,18,40,16
12/19/2017,No,05 - Light Duty Truck,2015,RED,BLACK,M,MD,67,45,22,48.88889,16
12/19/2017,No,05 - Light Duty Truck,2001,GREEN,WHITE,M,MD,61,45,16,35.55556,17
12/19/2017,No,02 - Automobile,1999,SILVER,OTHER,M,MD,61,45,16,35.55556,17
12/19/2017,No,05 - Light Duty Truck,2001,GREEN,WHITE,M,MD,47,35,12,34.28571,15
12/19/2017,No,05 - Light Duty Truck,2015,RED,BLACK,M,MD,59,45,14,31.11111,16
12/19/2017,No,02 - Automobile,2001,SILVER,ASIAN,M,MD,55,45,10,22.22222,16
12/19/2017,No,02 - Automobile,2001,SILVER,ASIAN,M,MD,57,45,12,26.66667,16
12/19/2017,No,02 - Automobile,2014,SILVER,WHITE,M,MD,58,45,13,28.88889,16
12/19/2017,No,02 - Automobile,2001,SILVER,ASIAN,M,MD,59,45,14,31.11111,17
12/19/2017,No,02 - Automobile,2009,BLUE,WHITE,M,MD,74,55,19,34.54545,19
12/19/2017,No,02 - Automobile,2000,BLUE,HISPANIC,M,MD,58,40,18,45,23
12/19/2017,No,02 - Automobile,2000,BLUE,HISPANIC,M,MD,55,35,20,57.14286,22
12/19/2017,No,02 - Automobile,1991,BLACK,HISPANIC,M,MD,80,55,25,45.45455,10
12/19/2017,No,02 - Automobile,2001,RED,HISPANIC,M,MD,75,55,20,36.36364,3
12/19/2017,No,02 - Automobile,2001,RED,HISPANIC,M,MD,54,40,14,35,0
12/19/2017,No,02 - Automobile,2001,RED,HISPANIC,M,MD,60,50,10,20,1
12/19/2017,No,02 - Automobile,2001,RED,HISPANIC,M,MD,39,30,9,30,23
12/19/2017,No,02 - Automobile,2012,BLACK,ASIAN,M,VA,50,30,20,66.66667,22
12/19/2017,No,02 - Automobile,2012,BLACK,ASIAN,M,VA,39,30,9,30,22
12/19/2017,No,02 - Automobile,2012,BLACK,ASIAN,M,VA,45,30,15,50,22
12/19/2017,No,02 - Automobile,2004,BLACK,WHITE,M,FL,48,35,13,37.14286,21
12/19/2017,No,02 - Automobile,2004,BLACK,WHITE,M,FL,49,35,14,40,21
12/19/2017,No,05 - Light Duty Truck,2007,SILVER,BLACK,M,MD,51,35,16,45.71429,22
12/19/2017,No,02 - Automobile,2016,RED,HISPANIC,F,MD,53,35,18,51.42857,22
12/19/2017,No,02 - Automobile,2016,RED,HISPANIC,F,MD,46,30,16,53.33333,22
12/19/2017,No,02 - Automobile,2010,BLACK,WHITE,M,MD,54,30,24,80,23
12/19/2017,No,02 - Automobile,2010,BLACK,WHITE,M,MD,49,40,9,22.5,23
12/19/2017,No,02 - Automobile,2016,RED,HISPANIC,F,MD,49,40,9,22.5,17
12/19/2017,No,02 - Automobile,1999,BLUE,OTHER,M,MD,49,40,9,22.5,17
12/19/2017,No,02 - Automobile,2016,SILVER,WHITE,M,MD,62,55,7,12.72727,1
12/19/2017,No,02 - Automobile,2002,TAN,BLACK,F,MD,61,45,16,35.55556,23
12/19/2017,No,02 - Automobile,2002,TAN,BLACK,F,MD,61,45,16,35.55556,23
12/19/2017,No,02 - Automobile,2002,TAN,BLACK,F,MD,90,60,30,50,22
12/19/2017,No,02 - Automobile,1999,GOLD,WHITE,F,OR,50,35,15,42.85714,21
12/19/2017,No,02 - Automobile,1999,GOLD,WHITE,F,OR,49,35,14,40,21
12/19/2017,No,02 - Automobile,1999,GOLD,WHITE,F,OR,79,50,29,58,16
12/19/2017,No,02 - Automobile,1999,GOLD,WHITE,F,OR,39,30,9,30,21
12/19/2017,No,02 - Automobile,2015,GOLD,OTHER,M,MD,39,30,9,30,21
12/19/2017,No,02 - Automobile,2017,WHITE,BLACK,M,MD,39,30,9,30,21
12/19/2017,No,02 - Automobile,2017,WHITE,BLACK,M,MD,60,45,15,33.33333,19
12/19/2017,No,02 - Automobile,1998,BLUE,BLACK,F,MD,50,30,20,66.66667,4
